tag,M,P,seed,source_seed,retrain_seed,candidate_id,P_original,P_effective,num_deleted,num_clusters,minimal_num_clusters,deleted_set_str,distill_mode,distill_lambda,symbol_margin,distill_auto_lambda,distill_grad_ratio_alpha,grad_norm_out_initial,grad_norm_aux_initial,distill_lambda_effective,weighting_scheme,lambda_formula,alpha,auto_lambda_enabled,sync_scope,sync_interval,r_anchor,r_local,r_bridge,r_long,n_interleave,num_epochs,batch_episodes,segment_len,max_bridge_len,input_sigma,state_sigma,lr_start,lr_end,lr_fixed,target_fp_count,fp_count_weight,lambda_target_fp_residual,target_fp_residual_ramp_epochs,fp_hidden_lr_mult,final_loss,best_Dstsp,best_DH,final_vis_fps,final_traj_loss,final_target_fp_residual,ckpt
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,26,26,0,2,10,3,7,5,5,0;1;4;5;6;7;9,full_preactivation,1.0,,True,0.1,8276731.60644466,274729.5833506104,3.012683055643804,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.033983,1.1112,0.0099,4,0.019422,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,24,24,0,2,10,3,7,5,5,0;1;2;3;6;7;9,full_preactivation,1.0,,True,0.1,8469.336153146833,101.28873559771775,8.361577527025208,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.066953,1.2225,0.0090,5,0.031097,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,14,14,0,3,10,3,7,5,5,0;1;5;6;7;8;9,full_preactivation,1.0,,True,0.1,5509.059646391569,100.9770815690237,5.455752494317983,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.473933,2.7358,0.0070,2,0.361945,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,22,22,0,2,10,3,7,5,5,0;2;3;4;7;8;9,full_preactivation,1.0,,True,0.1,1895.791700550195,94.02212069341714,2.0163251866354757,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.018942,1.2259,0.0061,5,0.013154,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,18,18,0,2,10,3,7,5,5,0;1;2;3;4;6;7,full_preactivation,1.0,,True,0.1,1496800.195782991,29129.226311286413,5.138482497913241,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.048770,1.2870,0.0094,5,0.031488,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,13,13,0,3,10,3,7,5,5,0;2;3;5;6;7;8,full_preactivation,1.0,,True,0.1,1077878.5464346157,78858.94328146143,1.366843761255433,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.024238,1.2638,0.0073,5,0.015914,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand5_reducedp4_full_sync_fullstate_ga0p1_v1_rseed0,20,10,6,6,0,5,10,4,6,5,5,0;1;5;7;8;9,full_preactivation,1.0,,True,0.1,64588.3331570029,661.349989117312,9.766135060077236,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.030357,1.2166,0.0107,5,0.009160,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand5_reducedp4_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,25,25,0,2,10,3,7,5,5,0;1;2;4;5;7;8,full_preactivation,1.0,,True,0.1,81303.91318995661,1523.867798845876,5.335365262756605,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.027384,1.1008,0.0083,5,0.016508,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,17,17,0,3,10,3,7,5,5,0;2;3;4;7;8;9,full_preactivation,1.0,,True,0.1,4194.802163094227,337.21382380303925,1.24395913423298,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.015685,1.0713,0.0165,5,0.011687,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed23_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,23,23,0,2,10,3,7,5,5,0;1;4;5;6;7;9,full_preactivation,1.0,,True,0.1,22745.745701119584,625.819167078488,3.634555618886447,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.048716,1.2139,0.0102,5,0.022102,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed23_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,28,28,0,2,10,3,7,5,5,0;1;2;5;6;7;9,full_preactivation,1.0,,True,0.1,56209.26048259308,936.3575831046064,6.0029695382211194,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.065624,1.2916,0.0103,5,0.041040,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,18,18,0,3,10,3,7,5,5,0;1;2;3;4;6;9,full_preactivation,1.0,,True,0.1,695655.7697712282,9493.948747096752,7.327359650892991,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.051927,1.1080,0.0112,5,0.026371,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,10,10,0,4,10,3,7,5,5,0;1;2;5;6;7;8,full_preactivation,1.0,,True,0.1,6924.777144428548,143.41854338200284,4.82836945706804,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.376520,2.4085,0.0105,2,0.218975,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,14,14,0,4,10,3,7,5,5,0;2;5;6;7;8;9,full_preactivation,1.0,,True,0.1,5441.872075628019,116.9837746414344,4.651817820298406,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.464528,2.7701,0.0080,2,0.363605,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,22,22,0,3,10,3,7,5,5,0;2;3;5;7;8;9,full_preactivation,1.0,,True,0.1,5917.589754283411,195.6976413590519,3.02384316601252,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.250554,3.9991,0.0231,3,0.139415,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,17,17,0,4,10,3,7,5,5,1;2;3;5;7;8;9,full_preactivation,1.0,,True,0.1,3004.52501445736,62.308338573469705,4.822027168826822,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.502895,3.2002,0.0107,2,0.334457,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,13,13,0,4,10,3,7,5,5,0;2;5;6;7;8;9,full_preactivation,1.0,,True,0.1,788469.3612918641,53676.14712328,1.468938073146266,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.234109,7.3526,0.0196,1,0.140410,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,24,24,0,3,10,3,7,5,5,0;1;2;3;7;8;9,full_preactivation,1.0,,True,0.1,3860.8556936901955,46.60731854251683,8.28379708257214,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.074644,1.2617,0.0080,5,0.036803,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,11,11,0,4,10,3,7,5,5,0;3;5;6;7;8;9,full_preactivation,1.0,,True,0.1,3386.876995293747,52.35294385646554,6.469315277817765,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.043970,1.1570,0.0110,4,0.026041,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,25,25,0,3,10,3,7,5,5,0;1;2;4;7;8;9,full_preactivation,1.0,,True,0.1,447357.84441540757,9190.812804099538,4.86744593705428,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.034459,1.2899,0.0095,5,0.020147,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,15,15,0,4,10,3,7,5,5,0;2;5;6;7;8;9,full_preactivation,1.0,,True,0.1,2448.169979801239,128.18101148025616,1.9099318623946995,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.089943,1.4067,0.0058,5,0.052670,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,26,26,0,3,10,3,7,5,5,0;1;4;6;7;8;9,full_preactivation,1.0,,True,0.1,8863263.895500347,233419.88672775932,3.797133149086688,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.388137,2.9315,0.0182,4,0.307173,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,18,18,0,4,10,3,7,5,5,0;1;3;4;5;7;9,full_preactivation,1.0,,True,0.1,4191646.808449395,54924.42045666026,7.631663244871084,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.062981,1.2287,0.0096,5,0.035777,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,21,21,0,3,10,3,7,5,5,0;3;4;5;6;8;9,full_preactivation,1.0,,True,0.1,158040.3314347322,7744.338329144072,2.040720907556208,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.025700,1.2075,0.0050,5,0.013082,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed29_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,29,29,0,2,10,3,7,5,5,1;2;3;5;6;8;9,full_preactivation,1.0,,True,0.1,919.962990721298,11.538548793218279,7.972952294156104,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.048278,1.3333,0.0095,5,0.015084,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed29_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,22,22,0,4,10,3,7,5,5,0;2;4;5;7;8;9,full_preactivation,1.0,,True,0.1,1775.9980952622107,59.72397650140708,2.9736769038149005,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.291651,3.3044,0.0175,3,0.160938,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,15,15,0,5,10,3,7,5,5,0;3;5;6;7;8;9,full_preactivation,1.0,,True,0.1,15655.656805129576,586.6723525263058,2.668552001421878,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.502354,5.9299,0.0157,3,0.196486,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,13,13,0,5,10,3,7,5,5,0;3;5;6;7;8;9,full_preactivation,1.0,,True,0.1,569108.7698638986,44299.09795357012,1.2846960686657356,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.021566,1.2204,0.0088,5,0.015988,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,24,24,0,4,10,3,7,5,5,0;1;2;5;6;7;9,full_preactivation,1.0,,True,0.1,11027.116508861236,149.22613303888258,7.3895344496985125,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.039830,1.0030,0.0123,5,0.022154,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,10,10,0,5,10,3,7,5,5,0;1;3;4;5;6;7,full_preactivation,1.0,,True,0.1,5495.869596797216,122.9872423704535,4.468650154983474,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.034964,1.1528,0.0078,5,0.020151,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,25,25,0,4,10,3,7,5,5,0;2;3;4;5;8;9,full_preactivation,1.0,,True,0.1,80873.89606047183,1244.2708555270683,6.4997018696716085,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.037921,1.1993,0.0097,5,0.021551,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,18,18,0,5,10,3,7,5,5,0;1;3;4;6;7;9,full_preactivation,1.0,,True,0.1,762517.6908111706,10338.111124620396,7.375793136864441,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.050154,1.1594,0.0095,5,0.026696,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,17,17,0,5,10,3,7,5,5,1;2;4;5;7;8;9,full_preactivation,1.0,,True,0.1,1896.68226780344,36.34199347806497,5.218982467068498,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.504348,3.7023,0.0115,1,0.323904,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,11,11,0,5,10,3,7,5,5,0;4;5;6;7;8;9,full_preactivation,1.0,,True,0.1,3470.6292206889516,48.39399086243061,7.171611927098186,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.070227,1.1758,0.0059,5,0.038124,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,26,26,0,4,10,3,7,5,5,0;2;3;4;5;6;9,full_preactivation,1.0,,True,0.1,2298233.1963140727,101191.47669640956,2.271172702824701,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.401967,3.0090,0.0204,2,0.350658,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand5_reducedp4_full_sync_fullstate_ga0p1_v1_rseed0,20,10,22,22,0,5,10,4,6,5,5,1;2;3;4;5;7,full_preactivation,1.0,,True,0.1,3809.3867780785927,102.03834007596842,3.7332896392105503,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.049887,1.0764,0.0090,5,0.033628,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand5_reducedp4_full_sync_fullstate_ga0p1_v1_rseed0.pth
