tag,M,P,seed,source_seed,retrain_seed,candidate_id,P_original,P_effective,num_deleted,num_clusters,minimal_num_clusters,deleted_set_str,distill_mode,distill_lambda,symbol_margin,distill_auto_lambda,distill_grad_ratio_alpha,grad_norm_out_initial,grad_norm_aux_initial,distill_lambda_effective,weighting_scheme,lambda_formula,alpha,auto_lambda_enabled,sync_scope,sync_interval,r_anchor,r_local,r_bridge,r_long,n_interleave,num_epochs,batch_episodes,segment_len,max_bridge_len,input_sigma,state_sigma,lr_start,lr_end,lr_fixed,target_fp_count,fp_count_weight,lambda_target_fp_residual,target_fp_residual_ramp_epochs,fp_hidden_lr_mult,final_loss,best_Dstsp,best_DH,final_vis_fps,final_traj_loss,final_target_fp_residual,ckpt
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,22,22,0,1,10,3,7,5,5,0;2;3;4;5;8;9,full_preactivation,1.0,,True,1.0,4961.570133284422,252.44180781520285,19.65431231944141,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.100498,1.6510,0.0125,5,0.028126,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,25,25,0,1,10,3,7,5,5,0;1;2;3;4;8;9,full_preactivation,1.0,,True,1.0,569522.550549142,21841.534362596874,26.075207954457458,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.093817,1.4968,0.0098,5,0.032247,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed29_minsym5_cand0_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,29,29,0,0,10,3,7,5,5,0;1;2;3;5;8;9,full_preactivation,1.0,,True,1.0,1031.6003420050808,14.450590664100268,71.38810903887988,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.215733,1.7131,0.0089,5,0.023698,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed29_minsym5_cand0_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,20,20,0,2,10,3,7,5,5,1;2;3;4;5;7;8,full_preactivation,1.0,,True,1.0,1938799.7400783815,148556.6323123946,13.050913378282209,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.020271,1.1852,0.0084,5,0.007560,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,18,18,0,2,10,3,7,5,5,0;1;2;3;4;6;7,full_preactivation,1.0,,True,1.0,1496800.195782991,29129.226311286413,51.384824979132404,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.168954,1.6352,0.0131,5,0.027805,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,11,11,0,3,10,3,7,5,5,0;3;4;5;6;8;9,full_preactivation,1.0,,True,1.0,4172.054675906105,56.622404666395774,73.68204689445236,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.233579,1.7181,0.0139,5,0.021369,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed27_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,27,27,0,1,10,3,7,5,5,1;2;3;4;5;7;8,full_preactivation,1.0,,True,1.0,1.2029190995694648e+18,4.870240678713511e+18,0.24699376867083694,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.161320,5.1500,0.0206,1,0.128164,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed27_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,13,13,0,3,10,3,7,5,5,0;2;3;5;6;7;8,full_preactivation,1.0,,True,1.0,1077878.5464346157,78858.94328146143,13.668437612554328,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.055278,1.3632,0.0095,5,0.018408,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed23_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,23,23,0,1,10,3,7,5,5,0;1;3;5;6;7;9,full_preactivation,1.0,,True,1.0,624.656906610791,63.44200549733148,9.846109083626867,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.087180,1.2709,0.0084,5,0.029340,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed23_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,17,17,0,2,10,3,7,5,5,0;2;3;4;6;7;8,full_preactivation,1.0,,True,1.0,2868.0075073995185,46.763532118227396,61.33000176608924,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.160931,1.4870,0.0055,5,0.020791,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,24,24,0,1,10,3,7,5,5,0;1;2;3;5;8;9,full_preactivation,1.0,,True,1.0,2565.325929584777,46.783256207438676,54.83427485701236,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.114782,2.4946,0.0121,3,0.327443,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,14,14,0,3,10,3,7,5,5,0;1;5;6;7;8;9,full_preactivation,1.0,,True,1.0,5509.059646391569,100.9770815690237,54.55752494317983,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.431896,2.8704,0.0086,3,0.403995,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,15,15,0,3,10,3,7,5,5,0;2;3;5;7;8;9,full_preactivation,1.0,,True,1.0,20098.528105311594,725.5444510767629,27.701304965510836,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.195932,1.5124,0.0080,5,0.049482,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,18,18,0,3,10,3,7,5,5,0;1;2;3;4;6;9,full_preactivation,1.0,,True,1.0,695655.7697712282,9493.948747096752,73.27359650892991,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.238023,1.3907,0.0148,5,0.028679,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,21,21,0,2,10,3,7,5,5,0;1;3;4;6;8;9,full_preactivation,1.0,,True,1.0,42397.008903930946,1798.7757864942826,23.56992417968913,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.116555,1.5567,0.0070,4,0.026661,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand5_reducedp4_full_ga1p0_syncfull_v1_rseed0,20,10,6,6,0,5,10,4,6,5,5,0;1;5;7;8;9,full_preactivation,1.0,,True,1.0,64588.3331570029,661.349989117312,97.66135060077237,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.205230,1.5409,0.0070,5,0.012008,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand5_reducedp4_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,13,13,0,4,10,3,7,5,5,0;2;5;6;7;8;9,full_preactivation,1.0,,True,1.0,788469.3612918641,53676.14712328,14.689380731462657,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.080079,1.3631,0.0075,5,0.021816,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,24,24,0,2,10,3,7,5,5,0;1;2;3;6;7;9,full_preactivation,1.0,,True,1.0,8469.336153146833,101.28873559771775,83.61577527025209,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,5974687.000000,1.6149,0.0147,5,20736.865234,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,22,22,0,2,10,3,7,5,5,0;2;3;4;7;8;9,full_preactivation,1.0,,True,1.0,1895.791700550195,94.02212069341714,20.163251866354752,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.051900,1.3081,0.0097,5,0.014251,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,28,28,0,1,10,3,7,5,5,0;1;2;3;6;7;9,full_preactivation,1.0,,True,1.0,2685.7695184527656,57.5326222303227,46.68255007916496,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.218572,1.4278,0.0080,5,0.025383,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand4_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,10,10,0,4,10,3,7,5,5,0;1;2;5;6;7;8,full_preactivation,1.0,,True,1.0,6924.777144428548,143.41854338200284,48.28369457068039,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.112481,1.3403,0.0076,5,0.022652,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand4_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed29_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,29,29,0,1,10,3,7,5,5,0;1;2;3;6;8;9,full_preactivation,1.0,,True,1.0,5235.662183525595,445.16480335763015,11.761177307900128,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.039541,1.3191,0.0093,5,0.011257,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed29_minsym5_cand1_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,25,25,0,2,10,3,7,5,5,0;1;2;4;5;7;8,full_preactivation,1.0,,True,1.0,81303.91318995661,1523.867798845876,53.35365262756605,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.124318,1.4328,0.0159,5,0.020193,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,11,11,0,4,10,3,7,5,5,0;3;5;6;7;8;9,full_preactivation,1.0,,True,1.0,3386.876995293747,52.35294385646554,64.69315277817765,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.224286,1.3135,0.0094,4,0.039244,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed23_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,23,23,0,2,10,3,7,5,5,0;1;4;5;6;7;9,full_preactivation,1.0,,True,1.0,22745.745701119584,625.819167078488,36.34555618886447,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.281684,1.7094,0.0095,5,0.038602,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed23_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,14,14,0,4,10,3,7,5,5,0;2;5;6;7;8;9,full_preactivation,1.0,,True,1.0,5441.872075628019,116.9837746414344,46.51817820298406,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.313748,2.8399,0.0118,3,0.413927,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,28,28,0,2,10,3,7,5,5,0;1;2;5;6;7;9,full_preactivation,1.0,,True,1.0,56209.26048259308,936.3575831046064,60.02969538221119,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.261441,1.7865,0.0117,5,0.045676,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed27_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,27,27,0,2,10,3,7,5,5,2;3;4;5;6;7;8,full_preactivation,1.0,,True,1.0,4806246580145864.0,2.138001564700484e+16,0.22480089161296654,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.299867,2.2950,0.0077,4,0.277781,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed27_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,21,21,0,3,10,3,7,5,5,0;3;4;5;6;8;9,full_preactivation,1.0,,True,1.0,158040.3314347322,7744.338329144072,20.40720907556208,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.145694,1.5830,0.0079,5,0.042145,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,26,26,0,2,10,3,7,5,5,0;1;4;5;6;7;9,full_preactivation,1.0,,True,1.0,8276731.60644466,274729.5833506104,30.126830556438037,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.084925,1.2834,0.0101,5,0.022405,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed29_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,29,29,0,2,10,3,7,5,5,1;2;3;5;6;8;9,full_preactivation,1.0,,True,1.0,919.962990721298,11.538548793218279,79.72952294156104,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.340203,1.9339,0.0081,5,0.042611,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed29_minsym5_cand2_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,11,11,0,5,10,3,7,5,5,0;4;5;6;7;8;9,full_preactivation,1.0,,True,1.0,3470.6292206889516,48.39399086243061,71.71611927098185,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.344075,1.4101,0.0046,5,0.046412,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,17,17,0,3,10,3,7,5,5,0;2;3;4;7;8;9,full_preactivation,1.0,,True,1.0,4194.802163094227,337.21382380303925,12.4395913423298,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.034734,1.0918,0.0101,5,0.012461,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand3_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_full_ga1p0_syncfull_v1_rseed0,20,10,13,13,0,5,10,3,7,5,5,0;3;5;6;7;8;9,full_preactivation,1.0,,True,1.0,569108.7698638986,44299.09795357012,12.846960686657356,grad_auto_alpha1,alpha * g_out / (g_aux + eps),1.0,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.049157,1.3424,0.0097,5,0.018909,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_full_ga1p0_syncfull_v1_rseed0.pth
