E_stsp,M,P,P_effective,P_original,Q_vis,alpha,auto_lambda_enabled,batch_episodes,best_DH,best_Dstsp,candidate_id,ckpt,deleted_set_str,distill_auto_lambda,distill_grad_ratio_alpha,distill_lambda,distill_lambda_effective,distill_mode,final_loss,final_target_fp_residual,final_traj_loss,final_vis_fps,fp_count_weight,fp_hidden_lr_mult,grad_norm_aux_initial,grad_norm_out_initial,guidance,input_sigma,lambda_formula,lambda_target_fp_residual,lr_end,lr_fixed,lr_start,max_bridge_len,minimal_num_clusters,n_interleave,n_posttransient_symbols,num_clusters,num_deleted,num_epochs,r_anchor,r_bridge,r_local,r_long,retrain_seed,run_status,seed,segment_len,source_seed,state_sigma,symbol_margin,sync_interval,sync_scope,tag,target_fp_count,target_fp_residual_ramp_epochs,teacher,weighting_scheme
1.439893,20,10,4,10,5,0.1,,16,0.0067,1.4399,7,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand7_reducedp4_distretpre_ga0p1_rseed0.pth,0;4;5;7;8;9,True,0.1,1.0,2.259194766838254,retained_preactivation,0.060345,nan,0.031949,5,5.0,1.0,358074.66930795315,8089604.190378661,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,6,2000,0.00,0.00,0.00,1.00,0,completed,6,200,6,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand7_reducedp4_distretpre_ga0p1_rseed0,5,200,parent_free_run,default
1.395349,20,10,3,10,5,0.1,,16,0.0079,1.3953,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0.pth,0;1;2;3;4;6;7,True,0.1,1.0,4.618310022546094,full_preactivation,0.189549,nan,0.144503,5,5.0,1.0,10667858.277525812,492674768.0219877,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,18,200,18,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
1.383452,20,10,3,10,5,0.1,,16,0.0079,1.3835,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand1_reducedp3_distfullpre_ga0p1_rseed0.pth,0;1;3;4;5;8;9,True,0.1,1.0,1.2515502274784815,full_preactivation,0.182065,nan,0.152536,5,5.0,1.0,239336.0732860803,2995411.1696500033,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,21,200,21,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand1_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
13.663624,20,10,3,10,4,0.1,,16,0.0471,5.8348,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0.pth,1;2;3;4;5;7;8,True,0.1,1.0,1.2585624997257197,full_preactivation,3.149310,nan,2.747616,0,5.0,1.0,49181716.39300833,618982639.2438596,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,20,200,20,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
9.270626,20,10,3,10,4,0.1,,16,0.0220,7.9523,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0.pth,0;2;3;4;7;8;9,True,0.1,1.0,1.6486418681374797,full_preactivation,145037.078125,nan,50627.953125,3,5.0,1.0,181.69830474902466,2995.5543257884674,full,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,22,200,22,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
1.268759,20,10,3,10,5,0.1,,16,0.0103,1.2688,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed23_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0.pth,0;1;4;5;6;7;9,True,0.1,1.0,3.4681329496007245,full_preactivation,0.165328,nan,0.120340,5,5.0,1.0,4749.786945879783,164728.9261058907,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,23,200,23,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed23_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
1.354789,20,10,4,10,5,0.1,,16,0.0105,1.3548,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand5_reducedp4_distfullpre_ga0p1_rseed0.pth,0;1;5;7;8;9,True,0.1,1.0,8.076973408150943,full_preactivation,0.104614,nan,0.058238,5,5.0,1.0,47664.957400589374,3849885.9342520786,full,0.0,,0.0,1e-05,False,0.001,200,5,128,13,5,6,2000,0.00,0.00,0.00,1.00,0,completed,6,200,6,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand5_reducedp4_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
8.896660,20,10,3,10,2,0.1,,16,0.0419,8.2672,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth,0;1;2;5;6;7;8,True,0.1,1.0,6.494847894264015,full_preactivation,2.219124,nan,1.645671,0,5.0,1.0,119.38278974911438,7753.730606134056,full,0.0,,0.0,1e-05,False,0.001,200,5,128,4,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
3.016681,20,10,3,10,5,0.1,,16,0.0131,2.2585,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0.pth,0;2;3;5;7;8;9,True,0.1,1.0,3.0079943444477615,full_preactivation,0.814379,nan,0.561823,2,5.0,1.0,1796.6192217411256,54042.20458123447,full,0.0,,0.0,1e-05,False,0.001,200,5,128,7,5,7,2000,0.00,0.00,0.00,1.00,0,completed,15,200,15,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
3.348764,20,10,3,10,3,0.1,,16,0.0309,3.3488,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0.pth,0;1;5;6;7;8;9,True,0.1,1.0,8.530238542853926,full_preactivation,1.514363,nan,1.083462,1,5.0,1.0,81.61559724029853,6962.005132772454,full,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
1.275288,20,10,3,10,5,0.1,,16,0.0128,1.2753,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0.pth,0;1;2;3;4;6;9,True,0.1,1.0,6.905566879020547,full_preactivation,0.255010,nan,0.183073,5,5.0,1.0,2068379.0079306066,142833295.70426974,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,18,200,18,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
1.397196,20,10,3,10,5,0.1,,16,0.0081,1.3972,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0.pth,0;1;3;4;6;8;9,True,0.1,1.0,2.824718639461258,full_preactivation,0.156543,nan,0.116424,5,5.0,1.0,7210.250951065695,203669.3025666853,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,21,200,21,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
5.474824,20,10,3,10,4,0.1,,16,0.0344,4.7206,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth,0;2;5;6;7;8;9,True,0.1,1.0,1.4111779649921885,full_preactivation,5.083178,nan,4.458815,2,5.0,1.0,10564411.37473319,149082645.4513631,full,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
1.367336,20,10,3,10,5,0.1,,16,0.0133,1.3673,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth,0;3;5;6;7;8;9,True,0.1,1.0,11.012284993257392,full_preactivation,0.162630,nan,0.098073,5,5.0,1.0,44.34029238919773,4882.879364742181,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
1.267666,20,10,3,10,5,0.1,,16,0.0044,1.2677,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth,0;1;3;4;5;6;7,True,0.1,1.0,6.808486395804959,full_preactivation,0.152853,nan,0.097912,5,5.0,1.0,98.43036994421975,6701.618346992762,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
11.713058,20,10,3,10,5,0.1,,16,0.0429,8.8020,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0.pth,0;2;3;4;7;8;9,True,0.1,1.0,1.3465841064909152,full_preactivation,12.008938,nan,10.787400,3,5.0,1.0,364.10039921429336,4902.918107489661,full,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,17,200,17,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
4.912789,20,10,3,10,3,0.1,,16,0.0166,4.0187,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth,0;3;5;6;7;8;9,True,0.1,1.0,1.218605374093433,full_preactivation,0.515571,nan,0.405634,1,5.0,1.0,6805402.941771487,82931005.97713992,full,0.0,,0.0,1e-05,False,0.001,200,5,128,7,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
3.997667,20,10,3,10,3,0.1,,16,0.0477,3.9977,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth,0;2;5;6;7;8;9,True,0.1,1.0,6.868504159844479,full_preactivation,1.440932,nan,1.080707,1,5.0,1.0,108.61380839227635,7460.143947589081,full,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
4.988072,20,10,3,10,3,0.1,,16,0.0167,4.4160,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth,1;2;3;5;7;8;9,True,0.1,1.0,7.954607334480049,full_preactivation,1.524677,nan,1.033919,2,5.0,1.0,99.94759655229129,7950.43884598517,full,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,17,200,17,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
3.686177,20,10,3,10,3,0.1,,16,0.0188,3.6862,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth,0;2;5;6;7;8;9,True,0.1,1.0,2.2444126180607062,full_preactivation,1.181501,nan,0.904156,3,5.0,1.0,278.8940821487921,6259.533970772105,full,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,15,200,15,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
5.660719,20,10,3,10,2,0.1,,16,0.0250,3.2273,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0.pth,0;2;3;5;7;8;9,True,0.1,1.0,2.3887387483493483,full_preactivation,0.690951,nan,0.498801,2,5.0,1.0,224.33437023329427,5358.76202762821,full,0.0,,0.0,1e-05,False,0.001,200,5,128,7,5,7,2000,0.00,0.00,0.00,1.00,0,completed,22,200,22,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
1.303435,20,10,3,10,5,0.1,,16,0.0087,1.3034,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0.pth,0;3;4;5;6;8;9,True,0.1,1.0,2.1231737278908818,full_preactivation,0.164294,nan,0.128495,5,5.0,1.0,172853.85120962738,3669987.5565304034,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,21,200,21,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
1.452845,20,10,3,10,5,0.1,,16,0.0116,1.4528,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth,0;4;5;6;7;8;9,True,0.1,1.0,12.114695136533747,full_preactivation,0.263251,nan,0.155205,5,5.0,1.0,39.61175797195709,4798.843716524326,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
1.313634,20,10,3,10,5,0.1,,16,0.0124,1.3136,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth,0;1;3;4;6;7;9,True,0.1,1.0,6.916007447224646,full_preactivation,0.215030,nan,0.155315,4,5.0,1.0,2166053.775819982,149804440.4466006,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,18,200,18,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
1.309918,20,10,3,10,5,0.1,,16,0.0126,1.3099,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth,0;1;3;4;5;7;9,True,0.1,1.0,7.431643012300278,full_preactivation,0.208207,nan,0.142946,5,5.0,1.0,15628004.42148696,1161417498.5514143,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,18,200,18,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
4.531917,20,10,3,10,3,0.1,,16,0.0213,3.5327,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth,0;3;5;6;7;8;9,True,0.1,1.0,1.8673469359465042,full_preactivation,0.901300,nan,0.600058,1,5.0,1.0,3010.562723821329,56217.65077802522,full,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,15,200,15,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
4.167211,20,10,3,10,3,0.1,,16,0.0230,4.0924,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth,1;2;4;5;7;8;9,True,0.1,1.0,6.475296770090093,full_preactivation,1.523161,nan,1.112216,2,5.0,1.0,76.54324263056226,4956.4021177790855,full,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,17,200,17,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
4.856397,20,10,3,10,4,0.1,,16,0.0325,4.2191,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth,0;2;4;5;7;8;9,True,0.1,1.0,2.5912010784012733,full_preactivation,0.934588,nan,0.726194,4,5.0,1.0,123.55437097355124,3201.542193078595,full,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,22,200,22,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,5,200,parent_free_run,default
1.331953,20,10,4,10,5,0.1,,16,0.0089,1.3320,8,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand8_reducedp4_distretpre_ga0p1_rseed0.pth,1;2;4;5;8;9,True,0.1,1.0,5.872247702245183,retained_preactivation,0.100377,nan,0.066486,5,5.0,1.0,32396.834714212437,1902422.3821055093,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,6,2000,0.00,0.00,0.00,1.00,0,completed,6,200,6,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand8_reducedp4_distretpre_ga0p1_rseed0,5,200,parent_free_run,default
1.597474,20,10,4,10,5,0.1,,16,0.0103,1.5975,9,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand9_reducedp4_distretpre_ga0p1_rseed0.pth,1;2;4;7;8;9,True,0.1,1.0,19.851724224411967,retained_preactivation,0.147440,nan,0.064406,5,5.0,1.0,263.0883669036866,52227.5770642292,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,6,2000,0.00,0.00,0.00,1.00,0,completed,6,200,6,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand9_reducedp4_distretpre_ga0p1_rseed0,5,200,parent_free_run,default
1.444939,20,10,4,10,5,0.1,,16,0.0098,1.4449,11,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand11_reducedp4_distretpre_ga0p1_rseed0.pth,2;4;5;7;8;9,True,0.1,1.0,2.5259873350614583,retained_preactivation,0.090073,nan,0.068020,5,5.0,1.0,165555.47894286073,4181910.4305970017,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,6,2000,0.00,0.00,0.00,1.00,0,completed,6,200,6,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand11_reducedp4_distretpre_ga0p1_rseed0,5,200,parent_free_run,default
1.426995,20,10,4,10,5,0.1,,16,0.0099,1.3781,10,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand10_reducedp4_distretpre_ga0p1_rseed0.pth,1;2;5;7;8;9,True,0.1,1.0,4.19178657256807,retained_preactivation,0.076551,nan,0.042949,3,5.0,1.0,47415.2992187121,1987548.1459929468,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,6,2000,0.00,0.00,0.00,1.00,0,completed,6,200,6,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand10_reducedp4_distretpre_ga0p1_rseed0,5,200,parent_free_run,default
1.536218,20,10,3,10,5,0.1,,16,0.0112,1.5362,6,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0.pth,1;2;3;4;5;7;9,True,0.1,1.0,1.3885278748490515,retained_preactivation,0.251964,nan,0.225963,4,5.0,1.0,49908.58510441866,692994.6161176146,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,18,200,18,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0,5,200,parent_free_run,default
1.123689,20,10,3,10,5,0.1,,16,0.0115,1.1237,7,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0.pth,0;1;3;4;5;7;8,True,0.1,1.0,1.8337096199464151,retained_preactivation,0.106308,nan,0.074056,5,5.0,1.0,368.4592794334076,6756.473252555656,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0,5,200,parent_free_run,default
1.155281,20,10,3,10,5,0.1,,16,0.0060,1.1553,8,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand8_reducedp3_distretpre_ga0p1_rseed0.pth,0;1;3;4;6;7;8,True,0.1,1.0,3.3610171345499507,retained_preactivation,0.097785,nan,0.070701,4,5.0,1.0,238.98122667456718,8032.199976889893,retained,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,,none,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand8_reducedp3_distretpre_ga0p1_rseed0,5,200,parent_free_run,default
