tag,M,P,seed,source_seed,retrain_seed,candidate_id,P_original,P_effective,num_deleted,num_clusters,minimal_num_clusters,deleted_set_str,distill_mode,distill_lambda,symbol_margin,distill_auto_lambda,distill_grad_ratio_alpha,grad_norm_out_initial,grad_norm_aux_initial,distill_lambda_effective,weighting_scheme,lambda_formula,alpha,auto_lambda_enabled,sync_scope,sync_interval,r_anchor,r_local,r_bridge,r_long,n_interleave,num_epochs,batch_episodes,segment_len,max_bridge_len,input_sigma,state_sigma,lr_start,lr_end,lr_fixed,target_fp_count,fp_count_weight,lambda_target_fp_residual,target_fp_residual_ramp_epochs,fp_hidden_lr_mult,final_loss,best_Dstsp,best_DH,final_vis_fps,final_traj_loss,final_target_fp_residual,ckpt,condition,is_baseline,run_status,Q_vis,n_posttransient_symbols,E_stsp
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,14,14,0,3,10,3,7,5,5,0;1;5;6;7;8;9,full_preactivation,1.0,,True,0.1,5509.059646391569,100.9770815690237,5.455752494317983,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.473933,2.7358,0.0070,2,0.361945,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,3,6,2.735847
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,14,14,0,4,10,3,7,5,5,0;2;5;6;7;8;9,full_preactivation,1.0,,True,0.1,5441.872075628019,116.9837746414344,4.651817820298406,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.464528,2.7701,0.0080,2,0.363605,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,4,7,7.302717
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,15,15,0,0,10,3,7,5,5,0;2;3;5;6;7;8,full_preactivation,1.0,,True,0.1,3630.534826303144,131.8157632712315,2.7542493676061524,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.032314,1.0483,0.0123,5,0.021687,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.048331
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,15,15,0,1,10,3,7,5,5,0;2;3;5;6;7;9,full_preactivation,1.0,,True,0.1,16877.58863108116,699.2511654497349,2.41366614244054,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.033468,1.2694,0.0060,5,0.023028,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.269392
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,15,15,0,2,10,3,7,5,5,0;2;3;5;6;8;9,full_preactivation,1.0,,True,0.1,40094.681065572775,1885.4100279624217,2.126576207346442,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.066324,1.3069,0.0073,5,0.045420,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.306870
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,15,15,0,3,10,3,7,5,5,0;2;3;5;7;8;9,full_preactivation,1.0,,True,0.1,20098.528105311594,725.5444510767629,2.770130496551084,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.422511,2.8424,0.0107,2,0.337375,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,3,4,2.842439
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,15,15,0,4,10,3,7,5,5,0;2;5;6;7;8;9,full_preactivation,1.0,,True,0.1,2448.169979801239,128.18101148025616,1.9099318623946995,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.089943,1.4067,0.0058,5,0.052670,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,7,1.406735
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,15,15,0,5,10,3,7,5,5,0;3;5;6;7;8;9,full_preactivation,1.0,,True,0.1,15655.656805129576,586.6723525263058,2.668552001421878,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.502354,5.9299,0.0157,3,0.196486,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,3,6,6.988856
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand6_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,15,15,0,6,10,3,7,5,5,2;3;5;6;7;8;9,full_preactivation,1.0,,True,0.1,19513.023497141596,723.9120851534736,2.6954963036712796,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.369821,2.9067,0.0140,4,0.281646,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand6_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,4,6,2.906673
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,16,16,0,0,10,3,7,5,5,0;1;2;3;4;5;8,full_preactivation,1.0,,True,0.1,3763.286105586446,71.56156309089202,5.258809258828732,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.041331,1.2411,0.0094,5,0.015948,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.241139
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,16,16,0,1,10,3,7,5,5,0;1;2;3;4;7;8,full_preactivation,1.0,,True,0.1,2121.552201146015,60.85719512051974,3.486115646546842,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.037307,1.1149,0.0112,5,0.021615,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.114867
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,17,17,0,0,10,3,7,5,5,0;1;2;3;4;6;8,full_preactivation,1.0,,True,0.1,2862.1817454085617,48.41062916303292,5.912300242513905,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.034935,1.1634,0.0060,5,0.013321,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.163381
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,17,17,0,1,10,3,7,5,5,0;1;2;3;4;8;9,full_preactivation,1.0,,True,0.1,3394.252352322968,104.97568324848535,3.2333700979954423,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.026798,1.1489,0.0075,5,0.014439,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.148853
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,17,17,0,2,10,3,7,5,5,0;2;3;4;6;7;8,full_preactivation,1.0,,True,0.1,2868.0075073995185,46.763532118227396,6.133000176608924,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.030927,1.0822,0.0078,5,0.015373,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.082157
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,17,17,0,3,10,3,7,5,5,0;2;3;4;7;8;9,full_preactivation,1.0,,True,0.1,4194.802163094227,337.21382380303925,1.24395913423298,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.015685,1.0713,0.0165,5,0.011687,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.071306
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,17,17,0,4,10,3,7,5,5,1;2;3;5;7;8;9,full_preactivation,1.0,,True,0.1,3004.52501445736,62.308338573469705,4.822027168826822,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.502895,3.2002,0.0107,2,0.334457,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,3,6,3.200205
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,17,17,0,5,10,3,7,5,5,1;2;4;5;7;8;9,full_preactivation,1.0,,True,0.1,1896.68226780344,36.34199347806497,5.218982467068498,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.504348,3.7023,0.0115,1,0.323904,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,4,8,6.187551
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,18,18,0,0,10,3,7,5,5,0;1;2;3;4;5;7,full_preactivation,1.0,,True,0.1,8556342.727168424,393518.95946192986,2.1743152449040233,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,11867.095703,1.9333,0.0187,4,2019.347412,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,4,7,1.933340
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,18,18,0,1,10,3,7,5,5,0;1;2;3;4;5;9,full_preactivation,1.0,,True,0.1,16603894.307587482,326603.62756099325,5.0838058448957995,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.058082,1.1489,0.0054,5,0.035921,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.148882
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,18,18,0,2,10,3,7,5,5,0;1;2;3;4;6;7,full_preactivation,1.0,,True,0.1,1496800.195782991,29129.226311286413,5.138482497913241,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.048770,1.2870,0.0094,5,0.031488,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.287023
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,18,18,0,3,10,3,7,5,5,0;1;2;3;4;6;9,full_preactivation,1.0,,True,0.1,695655.7697712282,9493.948747096752,7.327359650892991,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.051927,1.1080,0.0112,5,0.026371,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.108033
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,18,18,0,4,10,3,7,5,5,0;1;3;4;5;7;9,full_preactivation,1.0,,True,0.1,4191646.808449395,54924.42045666026,7.631663244871084,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.062981,1.2287,0.0096,5,0.035777,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.228723
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,18,18,0,5,10,3,7,5,5,0;1;3;4;6;7;9,full_preactivation,1.0,,True,0.1,762517.6908111706,10338.111124620396,7.375793136864441,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.050154,1.1594,0.0095,5,0.026696,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.159427
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand6_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,18,18,0,6,10,3,7,5,5,1;2;3;4;5;7;9,full_preactivation,1.0,,True,0.1,143877.99399491222,4206.016533268147,3.4207662489409314,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.179100,1.5055,0.0159,3,0.063839,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand6_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,4,7,5.041734
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand7_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,18,18,0,7,10,3,7,5,5,1;2;3;4;6;7;9,full_preactivation,1.0,,True,0.1,157226.10065761983,3423.8450527604928,4.592091588106635,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.041610,1.0892,0.0101,5,0.028497,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand7_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.089186
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,20,20,0,0,10,3,7,5,5,0;1;2;3;5;7;8,full_preactivation,1.0,,True,0.1,3994996.5814453457,234719.52286931736,1.7020299515816601,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.008552,1.0990,0.0080,5,0.005718,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.098951
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,20,20,0,1,10,3,7,5,5,0;1;3;4;5;7;8,full_preactivation,1.0,,True,0.1,54395.86948473202,1569.0148555132578,3.4668804628327092,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.011956,1.1831,0.0122,5,0.007194,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.183139
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,20,20,0,2,10,3,7,5,5,1;2;3;4;5;7;8,full_preactivation,1.0,,True,0.1,1938799.7400783815,148556.6323123946,1.305091337828221,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.007658,1.1173,0.0100,5,0.005446,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.117310
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,21,21,0,0,10,3,7,5,5,0;1;3;4;5;6;8,full_preactivation,1.0,,True,0.1,390861.38265119004,19029.359906142403,2.0539912250281507,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.046142,1.3545,0.0061,5,0.025681,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.354490
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,21,21,0,1,10,3,7,5,5,0;1;3;4;5;8;9,full_preactivation,1.0,,True,0.1,178029.20230119553,16298.502929717195,1.0923040175462582,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.020422,0.9717,0.0093,4,0.012560,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,0.971682
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,21,21,0,2,10,3,7,5,5,0;1;3;4;6;8;9,full_preactivation,1.0,,True,0.1,42397.008903930946,1798.7757864942826,2.3569924179689132,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.029004,1.1845,0.0078,5,0.015925,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.184519
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,21,21,0,3,10,3,7,5,5,0;3;4;5;6;8;9,full_preactivation,1.0,,True,0.1,158040.3314347322,7744.338329144072,2.040720907556208,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.025700,1.2075,0.0050,5,0.013082,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,5,5,1.207506
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,20,10,22,22,0,0,10,3,7,5,5,0;2;3;4;5;7;8,full_preactivation,1.0,,True,0.1,2579.093817966884,101.4263473650675,2.5428243104169312,default,,0.1,True,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.158895,4.4384,0.0177,3,0.086725,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,full_sync_fullstate_ga0p1_v1,True,completed,4,8,7.646147
