time,x1,x2,x3,parent_symbol,projected_symbol
37899,-0.168627,-0.307683,-1.180063,1010,2
37900,-0.189021,-0.317959,-1.130019,1010,2
37901,-0.209192,-0.327828,-1.078375,1010,2
37902,-0.229114,-0.337276,-1.025197,1010,2
37903,-0.248758,-0.346290,-0.970554,1010,2
37904,-0.268099,-0.354858,-0.914517,1010,2
37905,-0.287110,-0.362966,-0.857160,1010,2
37906,-0.305765,-0.370604,-0.798556,1010,2
37907,-0.324038,-0.377760,-0.738784,1010,2
37908,-0.341904,-0.384424,-0.677920,1010,2
37909,-0.359339,-0.390587,-0.616045,1010,2
37910,-0.376318,-0.396238,-0.553240,1010,2
37911,-0.392819,-0.401371,-0.489588,1010,2
37912,-0.408817,-0.405977,-0.425173,1010,2
37913,-0.424292,-0.410048,-0.360081,1010,2
37914,-0.439220,-0.413580,-0.294396,1010,2
37915,-0.453583,-0.416566,-0.228207,1010,2
37916,-0.467358,-0.419001,-0.161602,1010,2
37917,-0.480527,-0.420881,-0.094668,1010,2
37918,-0.493071,-0.422203,-0.027496,1010,2
37919,-0.504973,-0.422965,0.039825,1010,2
37920,-0.516215,-0.423163,0.107205,1010,2
37921,-0.526782,-0.422798,0.174553,1010,2
37922,-0.536658,-0.421868,0.241780,1010,2
37923,-0.545828,-0.420374,0.308795,1010,2
37924,-0.554279,-0.418318,0.375507,1010,2
37925,-0.562000,-0.415700,0.441828,1010,2
37926,-0.568978,-0.412524,0.507666,1010,2
37927,-0.575202,-0.408793,0.572934,1010,2
37928,-0.580664,-0.404511,0.637542,1010,2
37929,-0.585354,-0.399683,0.701403,1010,2
37930,-0.589266,-0.394314,0.764431,1010,2
37931,-0.592392,-0.388412,0.826539,1010,2
37932,-0.594727,-0.381982,0.887643,1010,2
37933,-0.596268,-0.375034,0.947658,1010,2
37934,-0.597010,-0.367574,1.006504,1010,2
37935,-0.596951,-0.359613,1.064099,1010,2
37936,-0.596090,-0.351160,1.120363,1010,2
37937,-0.594427,-0.342227,1.175220,1010,2
37938,-0.591963,-0.332823,1.228593,1010,2
37939,-0.588700,-0.322961,1.280409,1010,2
37940,-0.584642,-0.312654,1.330596,1010,2
37941,-0.579791,-0.301914,1.379083,1010,2
37942,-0.574154,-0.290756,1.425803,1010,2
37943,-0.567736,-0.279193,1.470691,1010,2
37944,-0.560546,-0.267240,1.513683,1010,2
37945,-0.552591,-0.254914,1.554719,1010,2
37946,-0.543882,-0.242229,1.593740,1010,2
37947,-0.534428,-0.229203,1.630692,1010,2
37948,-0.524240,-0.215851,1.665521,1010,2
37949,-0.513333,-0.202192,1.698177,1010,2
37950,-0.501718,-0.188244,1.728613,1010,2
37951,-0.489411,-0.174024,1.756784,1010,2
37952,-0.476426,-0.159552,1.782650,1010,2
37953,-0.462781,-0.144846,1.806172,1010,2
37954,-0.448492,-0.129925,1.827314,1010,2
37955,-0.433578,-0.114810,1.846045,1010,2
37956,-0.418057,-0.099520,1.862335,1010,2
37957,-0.401950,-0.084075,1.876159,1010,2
37958,-0.385276,-0.068496,1.887494,1010,2
37959,-0.368059,-0.052805,1.896321,1010,2
37960,-0.350319,-0.037020,1.902625,1010,2
37961,-0.332080,-0.021164,1.906393,1010,2
37962,-0.313365,-0.005258,1.907615,1010,2
37963,-0.294199,0.010678,1.906287,1010,2
37964,-0.274607,0.026621,1.902405,1010,2
37965,-0.254614,0.042550,1.895972,1010,2
37966,-0.234246,0.058445,1.886991,1010,2
37967,-0.213531,0.074283,1.875470,1010,2
37968,-0.192495,0.090044,1.861421,1010,2
37969,-0.171166,0.105705,1.844860,1010,2
37970,-0.149573,0.121247,1.825803,1010,2
37971,-0.127743,0.136647,1.804273,1010,2
37972,-0.105706,0.151885,1.780295,1010,2
37973,-0.083492,0.166941,1.753896,1010,2
37974,-0.061128,0.181793,1.725109,1010,2
37975,-0.038646,0.196422,1.693968,1010,2
37976,-0.016075,0.210808,1.660511,1010,2
37977,0.006555,0.224930,1.624779,1010,2
37978,0.029214,0.238770,1.586818,1010,2
37979,0.051870,0.252309,1.546673,1010,2
37980,0.074494,0.265527,1.504395,1010,2
37981,0.097056,0.278407,1.460039,1010,2
37982,0.119524,0.290932,1.413659,1010,2
37983,0.141869,0.303082,1.365316,1010,2
37984,0.164061,0.314842,1.315070,1010,2
37985,0.186069,0.326196,1.262986,1010,2
37986,0.207864,0.337126,1.209131,1010,2
37987,0.229416,0.347619,1.153574,1010,2
37988,0.250696,0.357659,1.096387,1010,2
37989,0.271675,0.367232,1.037645,1010,2
37990,0.292324,0.376325,0.977423,1010,2
37991,0.312615,0.384924,0.915800,1010,2
37992,0.332521,0.393018,0.852856,1010,2
37993,0.352013,0.400594,0.788674,1010,2
37994,0.371066,0.407641,0.723338,1010,2
37995,0.389652,0.414150,0.656933,1010,2
37996,0.407747,0.420111,0.589548,1010,2
37997,0.425326,0.425514,0.521270,1010,2
37998,0.442363,0.430352,0.452190,1010,2
37999,0.458835,0.434618,0.382399,1010,2
38000,0.474719,0.438304,0.311990,1010,2
38001,0.489993,0.441405,0.241055,1010,2
38002,0.504636,0.443916,0.169691,1010,2
38003,0.518626,0.445832,0.097991,1010,2
38004,0.531945,0.447150,0.026050,1010,2
38005,0.544572,0.447867,-0.046034,1010,2
38006,0.556491,0.447982,-0.118165,1010,2
38007,0.567684,0.447493,-0.190247,1010,2
38008,0.578134,0.446400,-0.262183,1010,2
38009,0.587827,0.444703,-0.333877,1010,2
38010,0.596748,0.442403,-0.405231,1010,2
38011,0.604885,0.439504,-0.476150,1010,2
38012,0.612224,0.436008,-0.546537,1010,2
38013,0.618756,0.431917,-0.616298,1010,2
38014,0.624469,0.427238,-0.685338,1010,2
38015,0.629356,0.421976,-0.753564,1010,2
38016,0.633407,0.416136,-0.820881,1010,2
38017,0.636617,0.409725,-0.887200,1010,2
38018,0.638979,0.402751,-0.952428,1010,2
38019,0.640490,0.395223,-1.016478,994,2
38020,0.641146,0.387164,-1.079259,994,2
38021,0.640975,0.378577,-1.140684,994,2
38022,0.639992,0.369470,-1.200674,994,2
38023,0.638196,0.359850,-1.259150,994,2
38024,0.635572,0.349727,-1.316035,994,2
38025,0.632102,0.339113,-1.371248,994,2
38026,0.627773,0.328022,-1.424709,994,2
38027,0.622581,0.316466,-1.476339,994,2
38028,0.616527,0.304461,-1.526065,994,2
38029,0.609618,0.292019,-1.573818,994,2
38030,0.601853,0.279155,-1.619531,994,2
38031,0.593232,0.265884,-1.663143,1010,2
38032,0.583752,0.252237,-1.704588,1010,2
38033,0.573441,0.238235,-1.743801,1010,2
38034,0.562343,0.223893,-1.780728,1010,2
38035,0.550493,0.209227,-1.815320,1010,2
38036,0.537909,0.194253,-1.847531,1010,2
38037,0.524597,0.178989,-1.877317,1010,2
38038,0.510557,0.163455,-1.904634,1010,2
38039,0.495800,0.147675,-1.929435,1010,2
38040,0.480346,0.131669,-1.951680,1010,2
38041,0.464227,0.115459,-1.971334,1010,2
38042,0.447472,0.099066,-1.988368,1010,2
38043,0.430108,0.082509,-2.002759,1010,2
38044,0.412151,0.065811,-2.014486,1010,2
38045,0.393614,0.048993,-2.023529,1010,2
38046,0.374516,0.032080,-2.029869,1010,2
38047,0.354880,0.015094,-2.033491,1010,2
38048,0.334737,-0.001942,-2.034384,1010,2
38049,0.314120,-0.019005,-2.032543,1010,2
38050,0.293059,-0.036074,-2.027969,1010,2
38051,0.271579,-0.053125,-2.020665,1010,2
38052,0.249704,-0.070136,-2.010637,1010,2
38053,0.227459,-0.087084,-1.997892,1010,2
38054,0.204871,-0.103945,-1.982443,1010,2
38055,0.181972,-0.120696,-1.964304,1010,2
38056,0.158795,-0.137314,-1.943496,1010,2
38057,0.135375,-0.153779,-1.920042,1010,2
38058,0.111741,-0.170067,-1.893973,1010,2
38059,0.087923,-0.186156,-1.865317,1010,2
38060,0.063951,-0.202025,-1.834111,1010,2
38061,0.039853,-0.217651,-1.800391,1010,2
38062,0.015664,-0.233013,-1.764196,1010,2
38063,-0.008583,-0.248091,-1.725572,1010,2
38064,-0.032854,-0.262862,-1.684567,1010,2
38065,-0.057115,-0.277309,-1.641233,1010,2
38066,-0.081335,-0.291409,-1.595625,1010,2
38067,-0.105483,-0.305145,-1.547799,1010,2
38068,-0.129528,-0.318497,-1.497817,1010,2
38069,-0.153437,-0.331445,-1.445742,1010,2
38070,-0.177177,-0.343973,-1.391639,1010,2
38071,-0.200715,-0.356063,-1.335578,1010,2
38072,-0.224018,-0.367698,-1.277632,1010,2
38073,-0.247056,-0.378862,-1.217875,1010,2
38074,-0.269797,-0.389538,-1.156386,1010,2
38075,-0.292212,-0.399713,-1.093242,1010,2
38076,-0.314270,-0.409371,-1.028527,1010,2
38077,-0.335940,-0.418498,-0.962325,1010,2
38078,-0.357193,-0.427082,-0.894721,1010,2
38079,-0.377998,-0.435110,-0.825804,1010,2
38080,-0.398328,-0.442570,-0.755665,1010,2
38081,-0.418153,-0.449452,-0.684397,1010,2
38082,-0.437449,-0.455746,-0.612092,1010,2
38083,-0.456188,-0.461442,-0.538846,1010,2
38084,-0.474343,-0.466531,-0.464756,1010,2
38085,-0.491890,-0.471005,-0.389919,1010,2
38086,-0.508803,-0.474859,-0.314435,1010,2
38087,-0.525059,-0.478085,-0.238404,1010,2
38088,-0.540636,-0.480678,-0.161928,1010,2
38089,-0.555510,-0.482634,-0.085107,1010,2
38090,-0.569663,-0.483950,-0.008045,1010,2
38091,-0.583073,-0.484621,0.069155,1010,2
38092,-0.595720,-0.484647,0.146391,1010,2
38093,-0.607588,-0.484026,0.223559,1010,2
38094,-0.618658,-0.482759,0.300554,1010,2
38095,-0.628914,-0.480845,0.377275,1010,2
38096,-0.638342,-0.478287,0.453616,1010,2
38097,-0.646928,-0.475086,0.529476,1010,2
38098,-0.654659,-0.471246,0.604752,1010,2
38099,-0.661523,-0.466772,0.679342,1010,2
38100,-0.667509,-0.461668,0.753144,1010,2
38101,-0.672608,-0.455939,0.826060,1010,2
38102,-0.676812,-0.449594,0.897988,1010,2
38103,-0.680113,-0.442639,0.968832,1010,2
38104,-0.682507,-0.435082,1.038495,1010,2
38105,-0.683987,-0.426933,1.106881,1010,2
38106,-0.684552,-0.418202,1.173896,1010,2
38107,-0.684198,-0.408899,1.239450,1010,2
38108,-0.682925,-0.399037,1.303450,1010,2
38109,-0.680732,-0.388626,1.365810,1010,2
38110,-0.677622,-0.377682,1.426442,1010,2
38111,-0.673597,-0.366217,1.485263,1010,2
38112,-0.668660,-0.354245,1.542192,1010,2
38113,-0.662818,-0.341783,1.597147,1010,2
38114,-0.656077,-0.328846,1.650054,1010,2
38115,-0.648444,-0.315451,1.700837,1010,2
38116,-0.639927,-0.301614,1.749426,1010,2
38117,-0.630538,-0.287355,1.795751,1010,2
38118,-0.620287,-0.272690,1.839746,1010,2
38119,-0.609186,-0.257640,1.881350,1010,2
38120,-0.597250,-0.242224,1.920503,1010,2
38121,-0.584492,-0.226461,1.957147,1010,2
38122,-0.570929,-0.210373,1.991230,1010,2
38123,-0.556577,-0.193981,2.022703,1010,2
38124,-0.541455,-0.177305,2.051518,1010,2
38125,-0.525582,-0.160369,2.077634,1010,2
38126,-0.508977,-0.143194,2.101010,1010,2
38127,-0.491662,-0.125803,2.121611,1010,2
38128,-0.473658,-0.108218,2.139405,1010,2
38129,-0.454990,-0.090464,2.154363,1010,2
38130,-0.435681,-0.072564,2.166462,1010,2
38131,-0.415755,-0.054541,2.175679,1010,2
38132,-0.395239,-0.036419,2.181999,1010,2
38133,-0.374159,-0.018224,2.185409,1010,2
38134,-0.352542,0.000022,2.185898,1010,2
38135,-0.330417,0.018294,2.183462,1010,2
38136,-0.307812,0.036567,2.178100,1010,2
38137,-0.284758,0.054817,2.169813,1010,2
38138,-0.261283,0.073019,2.158609,1010,2
38139,-0.237420,0.091148,2.144498,1010,2
38140,-0.213199,0.109181,2.127494,1010,2
38141,-0.188653,0.127093,2.107615,1010,2
38142,-0.163813,0.144860,2.084883,1010,2
38143,-0.138712,0.162458,2.059325,1010,2
38144,-0.113385,0.179862,2.030970,1010,2
38145,-0.087864,0.197050,1.999852,1010,2
38146,-0.062183,0.213997,1.966007,1010,2
38147,-0.036377,0.230681,1.929478,1010,2
38148,-0.010479,0.247080,1.890309,1010,2
38149,0.015474,0.263169,1.848548,1010,2
38150,0.041450,0.278928,1.804247,1010,2
38151,0.067413,0.294335,1.757461,1010,2
38152,0.093327,0.309368,1.708249,1010,2
38153,0.119159,0.324007,1.656674,1010,2
38154,0.144874,0.338231,1.602801,1010,2
38155,0.170436,0.352022,1.546698,1010,2
38156,0.195812,0.365358,1.488437,1010,2
38157,0.220967,0.378223,1.428093,1010,2
38158,0.245866,0.390598,1.365743,1010,2
38159,0.270477,0.402466,1.301468,1010,2
38160,0.294766,0.413809,1.235351,1010,2
38161,0.318699,0.424612,1.167477,1010,2
38162,0.342244,0.434860,1.097936,1010,2
38163,0.365368,0.444538,1.026817,1010,2
38164,0.388041,0.453631,0.954214,1010,2
38165,0.410231,0.462128,0.880220,1010,2
38166,0.431907,0.470015,0.804935,1010,2
38167,0.453039,0.477281,0.728455,1010,2
38168,0.473599,0.483915,0.650883,1010,2
38169,0.493558,0.489907,0.572320,1010,2
38170,0.512888,0.495249,0.492870,1010,2
38171,0.531562,0.499932,0.412638,1010,2
38172,0.549554,0.503949,0.331730,1010,2
38173,0.566839,0.507293,0.250255,1010,2
38174,0.583393,0.509959,0.168320,1010,2
38175,0.599192,0.511942,0.086035,1010,2
38176,0.614214,0.513238,0.003508,1010,2
38177,0.628437,0.513845,-0.079148,1010,2
38178,0.641842,0.513761,-0.161825,1010,2
38179,0.654408,0.512984,-0.244410,1010,2
38180,0.666118,0.511515,-0.326794,1010,2
38181,0.676954,0.509354,-0.408864,994,2
38182,0.686903,0.506526,-0.490508,994,2
38183,0.695997,0.503046,-0.571612,994,2
38184,0.704296,0.498905,-0.652070,994,2
38185,0.711824,0.494103,-0.731789,994,2
38186,0.718563,0.488638,-0.810672,994,2
38187,0.724469,0.482514,-0.888617,994,2
38188,0.729498,0.475741,-0.965514,994,2
38189,0.733619,0.468325,-1.041249,994,2
38190,0.736821,0.460277,-1.115713,994,2
38191,0.739106,0.451606,-1.188806,994,2
38192,0.740473,0.442320,-1.260435,994,2
38193,0.740908,0.432429,-1.330507,994,2
38194,0.740390,0.421945,-1.398932,994,2
38195,0.738894,0.410880,-1.465614,994,2
38196,0.736403,0.399249,-1.530459,994,2
38197,0.732909,0.387065,-1.593373,994,2
38198,0.728412,0.374343,-1.654269,994,2
38199,0.722915,0.361097,-1.713063,994,2
38200,0.716417,0.347343,-1.769675,994,2
38201,0.708917,0.333095,-1.824029,994,2
38202,0.700409,0.318372,-1.876048,994,2
38203,0.690890,0.303191,-1.925658,994,2
38204,0.680362,0.287570,-1.972785,994,2
38205,0.668834,0.271528,-2.017360,994,2
38206,0.656314,0.255084,-2.059320,994,2
38207,0.642813,0.238258,-2.098603,994,2
38208,0.628341,0.221068,-2.135152,994,2
38209,0.612907,0.203537,-2.168912,994,2
38210,0.596523,0.185684,-2.199832,994,2
38211,0.579200,0.167532,-2.227863,994,2
38212,0.560955,0.149103,-2.252958,994,2
38213,0.541806,0.130418,-2.275078,1010,2
38214,0.521776,0.111557,-2.294176,1010,2
38215,0.501004,0.092534,-2.310215,1010,2
38216,0.479609,0.073361,-2.323180,1010,2
38217,0.457654,0.054053,-2.333068,1010,2
38218,0.435145,0.034627,-2.339873,1010,2
38219,0.412058,0.015111,-2.343580,1010,2
38220,0.388380,-0.004466,-2.344164,1010,2
38221,0.364137,-0.024071,-2.341602,1010,2
38222,0.339390,-0.043676,-2.335886,1010,2
38223,0.314207,-0.063258,-2.327020,1010,2
38224,0.288643,-0.082795,-2.315025,1010,2
38225,0.262718,-0.102263,-2.299922,1010,2
38226,0.236436,-0.121634,-2.281728,1010,2
38227,0.209803,-0.140881,-2.260455,1010,2
38228,0.182841,-0.159973,-2.236118,1010,2
38229,0.155598,-0.178883,-2.208737,1010,2
38230,0.128132,-0.197586,-2.178344,1010,2
38231,0.100492,-0.216060,-2.144979,1010,2
38232,0.072716,-0.234279,-2.108690,1010,2
38233,0.044826,-0.252222,-2.069523,1010,2
38234,0.016839,-0.269860,-2.027523,1010,2
38235,-0.011215,-0.287169,-1.982738,1010,2
38236,-0.039297,-0.304123,-1.935217,1010,2
38237,-0.067359,-0.320699,-1.885019,1010,2
38238,-0.095352,-0.336875,-1.832209,1010,2
38239,-0.123237,-0.352631,-1.776857,1010,2
38240,-0.150982,-0.367944,-1.719036,1010,2
38241,-0.178560,-0.382793,-1.658820,1010,2
38242,-0.205941,-0.397156,-1.596281,1010,2
38243,-0.233090,-0.411013,-1.531498,1010,2
38244,-0.259963,-0.424343,-1.464552,1010,2
38245,-0.286519,-0.437129,-1.395531,1010,2
38246,-0.312719,-0.449354,-1.324525,1010,2
38247,-0.338528,-0.460999,-1.251628,1010,2
38248,-0.363916,-0.472050,-1.176936,1010,2
38249,-0.388855,-0.482488,-1.100544,1010,2
38250,-0.413312,-0.492300,-1.022550,1010,2
38251,-0.437250,-0.501470,-0.943055,1010,2
38252,-0.460634,-0.509986,-0.862164,1010,2
38253,-0.483430,-0.517834,-0.779984,1010,2
38254,-0.505604,-0.525005,-0.696623,1010,2
38255,-0.527131,-0.531486,-0.612193,1010,2
38256,-0.547982,-0.537270,-0.526804,1010,2
38257,-0.568130,-0.542345,-0.440568,1010,2
38258,-0.587547,-0.546704,-0.353600,1010,2
38259,-0.606204,-0.550340,-0.266013,1010,2
38260,-0.624072,-0.553247,-0.177925,1010,2
38261,-0.641127,-0.555420,-0.089454,1010,2
38262,-0.657344,-0.556856,-0.000719,1010,2
38263,-0.672703,-0.557551,0.088163,1010,2
38264,-0.687183,-0.557502,0.177072,1010,2
38265,-0.700764,-0.556709,0.265890,1010,2
38266,-0.713424,-0.555172,0.354499,1010,2
38267,-0.725145,-0.552890,0.442778,1010,2
38268,-0.735908,-0.549867,0.530608,1010,2
38269,-0.745698,-0.546105,0.617872,1010,2
38270,-0.754502,-0.541609,0.704450,1010,2
38271,-0.762306,-0.536382,0.790225,1010,2
38272,-0.769099,-0.530431,0.875083,1010,2
38273,-0.774870,-0.523762,0.958907,1010,2
38274,-0.779608,-0.516384,1.041584,1010,2
38275,-0.783307,-0.508304,1.123000,1010,2
38276,-0.785958,-0.499534,1.203045,1010,2
38277,-0.787557,-0.490083,1.281609,1010,2
38278,-0.788102,-0.479963,1.358584,1010,2
38279,-0.787589,-0.469187,1.433864,1010,2
38280,-0.786018,-0.457767,1.507347,1010,2
38281,-0.783388,-0.445719,1.578930,1010,2
38282,-0.779702,-0.433057,1.648515,1010,2
38283,-0.774962,-0.419798,1.716005,1010,2
38284,-0.769174,-0.405958,1.781306,1010,2
38285,-0.762344,-0.391554,1.844327,1010,2
38286,-0.754479,-0.376606,1.904980,1010,2
38287,-0.745588,-0.361133,1.963181,1010,2
38288,-0.735682,-0.345154,2.018846,1010,2
38289,-0.724773,-0.328690,2.071898,1010,2
38290,-0.712872,-0.311762,2.122261,1010,2
38291,-0.699995,-0.294392,2.169863,1010,2
38292,-0.686157,-0.276603,2.214636,1010,2
38293,-0.671375,-0.258419,2.256516,1010,2
38294,-0.655669,-0.239862,2.295441,1010,2
38295,-0.639057,-0.220957,2.331356,1010,2
38296,-0.621560,-0.201729,2.364206,1010,2
38297,-0.603200,-0.182203,2.393944,1010,2
38298,-0.584001,-0.162406,2.420523,1010,2
38299,-0.563986,-0.142362,2.443904,1010,2
38300,-0.543183,-0.122099,2.464051,1010,2
38301,-0.521616,-0.101643,2.480930,1010,2
38302,-0.499314,-0.081021,2.494514,1010,2
38303,-0.476306,-0.060261,2.504780,1010,2
38304,-0.452621,-0.039391,2.511708,1010,2
38305,-0.428290,-0.018438,2.515285,1010,2
38306,-0.403345,0.002570,2.515500,1010,2
38307,-0.377818,0.023604,2.512347,1010,2
38308,-0.351743,0.044637,2.505825,1010,2
38309,-0.325153,0.065641,2.495937,1010,2
38310,-0.298083,0.086586,2.482692,1010,2
38311,-0.270569,0.107446,2.466103,1010,2
38312,-0.242648,0.128191,2.446184,1010,2
38313,-0.214355,0.148794,2.422960,1010,2
38314,-0.185728,0.169227,2.396454,1010,2
38315,-0.156806,0.189462,2.366698,1010,2
38316,-0.127626,0.209472,2.333726,1010,2
38317,-0.098228,0.229230,2.297577,1010,2
38318,-0.068649,0.248708,2.258296,1010,2
38319,-0.038930,0.267881,2.215928,1010,2
38320,-0.009111,0.286721,2.170527,1010,2
38321,0.020770,0.305204,2.122149,1010,2
38322,0.050671,0.323304,2.070853,1010,2
38323,0.080553,0.340995,2.016704,1010,2
38324,0.110376,0.358254,1.959770,1010,2
38325,0.140099,0.375057,1.900123,1010,2
38326,0.169684,0.391381,1.837838,1010,2
38327,0.199089,0.407202,1.772995,1010,2
38328,0.228275,0.422499,1.705677,1010,2
38329,0.257202,0.437250,1.635969,1010,2
38330,0.285832,0.451436,1.563963,1010,2
38331,0.314125,0.465035,1.489750,1010,2
38332,0.342044,0.478029,1.413426,1010,2
38333,0.369549,0.490399,1.335092,1010,2
38334,0.396604,0.502129,1.254848,1010,2
38335,0.423171,0.513200,1.172799,1010,2
38336,0.449214,0.523597,1.089052,1010,2
38337,0.474697,0.533305,1.003717,1010,2
38338,0.499586,0.542311,0.916906,1010,2
38339,0.523845,0.550600,0.828733,1010,2
38340,0.547442,0.558161,0.739313,1010,2
38341,0.570344,0.564982,0.648766,1010,2
38342,0.592518,0.571053,0.557210,1010,2
38343,0.613934,0.576364,0.464767,1010,2
38344,0.634562,0.580908,0.371559,1010,2
38345,0.654374,0.584677,0.277710,1010,2
38346,0.673340,0.587665,0.183345,1010,2
38347,0.691435,0.589865,0.088589,1010,2
38348,0.708633,0.591276,-0.006430,994,2
38349,0.724912,0.591941,-0.101580,738,2
38350,0.740253,0.591853,-0.196717,738,2
38351,0.754711,0.591009,-0.291709,738,2
38352,0.768421,0.589410,-0.386434,738,2
38353,0.781483,0.587042,-0.480799,738,2
38354,0.793888,0.583893,-0.574717,738,2
38355,0.805543,0.579962,-0.668082,738,2
38356,0.816328,0.575254,-0.760760,738,2
38357,0.826156,0.569779,-0.852603,738,2
38358,0.834985,0.563546,-0.943462,738,2
38359,0.842813,0.556562,-1.033208,738,2
38360,0.849641,0.548832,-1.121730,738,2
38361,0.855457,0.540366,-1.208925,738,2
38362,0.860224,0.531172,-1.294690,738,2
38363,0.863897,0.521263,-1.378919,738,2
38364,0.866431,0.510651,-1.461496,994,2
38365,0.867705,0.499345,-1.542298,994,2
38366,0.867644,0.487369,-1.621190,994,2
38367,0.866310,0.474747,-1.698046,994,2
38368,0.863822,0.461492,-1.772766,994,2
38369,0.860259,0.447608,-1.845280,994,2
38370,0.855625,0.433103,-1.915523,994,2
38371,0.849854,0.417993,-1.983412,994,2
38372,0.842873,0.402299,-2.048839,994,2
38373,0.834646,0.386042,-2.111687,994,2
38374,0.825191,0.369244,-2.171848,994,2
38375,0.814559,0.351923,-2.229232,994,2
38376,0.802799,0.334097,-2.283768,994,2
38377,0.789932,0.315782,-2.335395,994,2
38378,0.775947,0.297000,-2.384050,994,2
38379,0.760821,0.277775,-2.429661,994,2
38380,0.744543,0.258132,-2.472152,994,2
